# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
5,4,2,1,41,19,5,819,170,48,50,187,4,23,626,106,1483,611,HARRISON,010/7/2020,4204
1,6,4,0,24,6,21,3986,794,81,69,588,5,18,594,28,971,150,HINDS,010/7/2020,7346
0,1,1,0,1,0,0,758,166,2,17,35,0,1,59,0,64,8,HOLMES,010/7/2020,1113
0,0,0,0,1,0,1,192,91,0,2,33,0,1,32,1,20,8,HUMPHREYS,010/7/2020,382
0,0,0,0,0,0,1,51,17,0,0,5,0,2,12,0,14,4,ISSAQUENA,010/7/2020,106
0,0,1,0,0,1,1,35,5,3,4,13,1,4,70,3,562,240,ITAWAMBA,010/7/2020,943
0,6,0,0,33,15,3,418,141,62,27,242,9,13,1460,51,838,564,JACKSON,010/7/2020,3882
0,1,1,0,1,0,1,313,36,1,9,29,0,2,62,2,136,14,JASPER,010/7/2020,608
0,0,0,0,1,0,1,171,33,0,4,9,0,0,19,0,8,1,JEFFERSON,010/7/2020,247
0,2,0,0,0,1,1,188,33,1,6,3,0,1,16,1,95,15,JEFFERSON DAVIS,010/7/2020,363
0,14,2,0,5,2,1,742,98,189,36,200,4,6,136,41,943,207,JONES,010/7/2020,2626
0,12,21,0,1,2,2,152,26,0,4,7,0,0,19,0,41,9,KEMPER,010/7/2020,296
0,0,0,0,15,3,2,282,110,30,32,90,2,16,457,23,871,370,LAFAYETTE,010/7/2020,2303
0,2,1,0,5,2,4,317,82,56,13,148,5,12,211,22,808,239,LAMAR,010/7/2020,1927
1,5,6,0,8,0,2,857,128,7,15,76,2,2,126,10,749,152,LAUDERDALE,010/7/2020,2146
1,0,0,0,1,0,0,166,18,1,5,12,0,12,71,1,150,15,LAWRENCE,010/7/2020,453
1,61,133,0,2,0,1,296,42,71,6,23,3,2,49,13,249,40,LEAKE,010/7/2020,992
0,3,0,2,12,3,2,748,136,29,31,41,22,15,272,29,1410,325,LEE,010/7/2020,3080
0,1,9,0,4,1,1,686,391,4,6,82,1,2,67,2,141,86,LEFLORE,010/7/2020,1484
0,1,0,0,0,0,1,269,36,5,25,68,0,10,139,5,529,90,LINCOLN,010/7/2020,1178
0,2,0,1,5,0,2,590,102,16,11,49,2,3,321,4,419,144,LOWNDES,010/7/2020,1671
1,8,1,0,30,3,6,1156,227,162,55,203,7,16,257,18,1100,201,MADISON,010/7/2020,3451
0,1,0,0,2,0,0,238,29,9,23,18,0,6,79,3,438,48,MARION,010/7/2020,894
0,1,0,0,1,0,0,381,105,17,18,62,3,2,268,16,176,88,MARSHALL,010/7/2020,1138
0,1,1,0,1,0,0,350,55,0,10,30,1,6,105,1,614,133,MONROE,010/7/2020,1308
0,4,17,0,0,1,0,202,28,0,4,7,0,0,20,0,180,35,MONTGOMERY,010/7/2020,498
2,289,429,1,4,1,2,229,48,13,15,39,0,0,89,4,386,110,NESHOBA,010/7/2020,1661
1,45,95,0,0,0,0,193,28,2,6,25,0,0,82,2,259,64,NEWTON,010/7/2020,802
0,0,1,0,0,0,0,306,67,1,6,33,0,3,69,0,66,24,NOXUBEE,010/7/2020,576
0,1,0,0,1,0,0,554,136,9,27,138,1,5,147,3,691,160,OKTIBBEHA,010/7/2020,1873
0,0,1,0,1,0,2,637,301,15,12,36,1,9,224,4,227,95,PANOLA,010/7/2020,1565
0,1,1,0,0,0,0,119,18,3,7,58,1,1,227,8,416,113,PEARL RIVER,010/7/2020,973
0,0,1,0,1,0,0,56,28,1,5,34,0,4,77,0,175,68,PERRY,010/7/2020,450
0,1,0,1,2,0,1,519,32,1,18,13,0,4,260,2,401,26,PIKE,010/7/2020,1281
1,0,0,0,1,1,0,141,38,97,6,52,17,9,199,30,530,234,PONTOTOC,010/7/2020,1356
0,2,2,0,0,0,0,123,14,1,6,11,1,3,160,1,514,81,PRENTISS,010/7/2020,919
0,0,0,0,0,0,2,184,78,0,6,33,0,2,62,0,27,8,QUITMAN,010/7/2020,402
0,4,1,2,16,3,6,698,114,94,48,208,3,20,410,18,1564,298,RANKIN,010/7/2020,3507
3,4,4,0,0,0,1,395,40,199,10,30,2,1,151,20,282,48,SCOTT,010/7/2020,1190
0,0,1,0,0,0,0,70,49,1,0,10,0,1,92,0,36,8,SHARKEY,010/7/2020,268
0,2,1,0,1,0,0,296,118,5,8,26,0,24,157,0,382,94,SIMPSON,010/7/2020,1114
0,0,0,0,0,0,0,125,18,2,7,12,0,2,38,0,307,47,SMITH,010/7/2020,558
0,1,0,0,0,0,0,78,17,0,8,29,0,0,57,7,162,46,STONE,010/7/2020,405
0,1,2,0,4,0,4,787,215,1,27,90,0,8,140,2,178,61,SUNFLOWER,010/7/2020,1520
0,0,0,0,0,0,2,286,186,12,8,13,0,5,69,2,98,112,TALLAHATCHIE,010/7/2020,793
0,0,1,0,1,0,4,287,117,5,13,27,1,5,212,7,283,99,TATE,010/7/2020,1062
0,0,0,0,1,1,1,87,10,39,16,32,11,3,167,7,313,67,TIPPAH,010/7/2020,755
0,1,0,0,0,0,0,14,1,2,11,13,5,2,64,11,535,72,TISHOMINGO,010/7/2020,731
0,1,0,0,1,0,0,207,68,1,3,10,1,2,174,0,33,10,TUNICA,010/7/2020,511
1,1,0,0,0,0,1,165,40,55,8,12,3,9,153,10,476,131,UNION,010/7/2020,1065
0,0,0,0,1,0,0,227,16,1,8,12,0,6,89,3,241,8,WALTHALL,010/7/2020,612
0,3,1,0,3,2,3,591,210,4,19,84,0,12,119,1,289,102,WARREN,010/7/2020,1443
0,0,1,0,1,2,3,1164,352,4,22,232,0,12,293,2,204,59,WASHINGTON,010/7/2020,2351
0,1,0,0,0,0,0,478,59,4,35,84,0,2,30,3,193,53,WAYNE,010/7/2020,942
0,0,1,0,0,0,0,71,7,1,3,8,0,0,27,1,198,38,WEBSTER,010/7/2020,355
0,2,0,0,0,0,1,153,34,0,5,11,0,1,65,0,32,9,WILKINSON,010/7/2020,313
0,0,6,0,0,0,2,229,144,2,5,10,0,1,70,1,150,151,WINSTON,010/7/2020,771
0,0,0,0,0,0,1,172,21,0,4,9,0,0,120,2,112,17,YALOBUSHA,010/7/2020,458
0,3,0,0,2,2,5,562,87,2,2,51,1,4,159,33,154,21,YAZOO,010/7/2020,1088
19,517,785,12,288,85,134,31751,7746,1782,1162,4737,162,448,14219,895,29275,8224,Total,010/7/2020,102241
0,1,0,0,5,0,0,445,87,4,19,26,0,3,43,82,199,70,ADAMS,010/8/2020,984
0,1,0,0,0,1,0,53,7,13,8,26,1,17,249,4,407,86,ALCORN,010/8/2020,873
0,0,0,0,1,0,0,95,21,0,6,10,0,3,70,3,125,30,AMITE,010/8/2020,364
0,2,2,0,0,0,0,272,67,5,8,12,0,1,62,1,200,65,ATTALA,010/8/2020,697
0,0,0,0,0,0,0,70,27,7,2,23,0,2,58,2,42,25,BENTON,010/8/2020,258
0,3,5,0,5,0,4,809,364,5,25,44,0,17,276,5,275,91,BOLIVAR,010/8/2020,1928
0,1,0,1,0,0,0,154,12,28,3,16,0,4,96,23,195,23,CALHOUN,010/8/2020,556
0,0,5,0,0,0,1,98,23,0,1,12,0,1,18,3,122,53,CARROLL,010/8/2020,337
1,0,0,0,0,0,6,307,64,8,10,31,1,2,68,11,208,28,CHICKASAW,010/8/2020,745
0,0,0,0,0,0,0,55,16,0,2,5,0,0,33,0,61,22,CHOCTAW,010/8/2020,194
0,0,0,0,1,0,2,248,95,2,3,26,1,0,93,1,25,12,CLAIBORNE,010/8/2020,509
0,0,0,0,1,0,0,230,17,2,9,20,0,1,30,0,268,56,CLARKE,010/8/2020,634
0,1,0,0,0,0,0,343,54,1,7,16,0,1,32,1,147,23,CLAY,010/8/2020,626
0,0,0,0,0,1,0,432,191,3,11,106,1,8,250,10,138,51,COAHOMA,010/8/2020,1202
0,3,1,0,1,0,3,584,128,48,21,112,1,5,112,5,194,42,COPIAH,010/8/2020,1260
0,0,0,0,0,0,2,242,60,11,3,30,1,6,82,5,344,72,COVINGTON,010/8/2020,858
0,6,0,3,22,6,11,1282,298,150,98,164,31,26,1995,128,1405,394,DESOTO,010/8/2020,6019
0,0,2,0,9,4,3,675,205,118,27,169,7,8,339,23,860,301,FORREST,010/8/2020,2750
0,0,1,0,0,0,1,85,16,0,1,6,0,2,11,1,73,10,FRANKLIN,010/8/2020,207
0,0,0,0,6,1,0,68,97,3,8,38,1,1,96,11,300,226,GEORGE,010/8/2020,856
0,0,1,0,1,0,0,54,23,0,3,38,0,1,51,0,173,78,GREENE,010/8/2020,423
0,0,18,0,0,0,2,566,52,0,16,24,0,4,68,0,313,75,GRENADA,010/8/2020,1138
0,0,1,0,1,1,0,69,10,2,12,37,0,0,87,14,349,80,HANCOCK,010/8/2020,663
5,4,2,1,41,20,5,822,173,48,50,191,4,23,642,106,1490,630,HARRISON,010/8/2020,4257
1,6,5,0,24,6,21,4003,791,81,69,587,5,18,610,28,972,152,HINDS,010/8/2020,7379
0,1,1,0,1,0,0,758,166,2,17,35,0,1,59,0,64,8,HOLMES,010/8/2020,1113
0,0,0,0,1,0,1,192,91,0,2,33,0,1,32,1,20,8,HUMPHREYS,010/8/2020,382
0,0,0,0,0,0,1,51,17,0,0,5,0,2,12,0,14,4,ISSAQUENA,010/8/2020,106
0,0,1,0,0,1,1,35,6,3,4,13,1,4,71,3,569,246,ITAWAMBA,010/8/2020,958
0,6,0,0,33,15,3,419,142,64,27,245,7,14,1474,51,843,574,JACKSON,010/8/2020,3917
0,1,1,0,1,0,1,316,36,1,9,29,0,2,64,2,138,14,JASPER,010/8/2020,615
0,0,0,0,1,0,1,172,33,0,4,9,0,0,19,0,8,1,JEFFERSON,010/8/2020,248
0,2,0,0,1,0,1,189,33,1,6,3,0,1,16,1,95,15,JEFFERSON DAVIS,010/8/2020,364
0,14,2,0,5,2,1,742,98,190,36,200,4,6,136,41,950,209,JONES,010/8/2020,2636
0,12,21,0,1,2,2,154,27,0,4,7,0,0,20,0,40,9,KEMPER,010/8/2020,299
0,0,0,0,15,3,2,282,110,30,32,90,2,16,457,23,876,371,LAFAYETTE,010/8/2020,2309
0,2,1,0,5,2,4,320,83,56,13,148,5,12,214,22,812,245,LAMAR,010/8/2020,1944
1,5,6,0,8,0,2,859,128,7,15,75,2,3,131,10,754,151,LAUDERDALE,010/8/2020,2157
1,0,0,0,1,0,0,167,18,1,5,12,0,12,70,1,155,16,LAWRENCE,010/8/2020,459
1,61,134,0,2,0,1,297,43,71,6,23,3,2,49,13,249,41,LEAKE,010/8/2020,996
0,3,0,2,12,3,2,748,144,29,31,43,22,15,266,29,1417,334,LEE,010/8/2020,3100
0,1,9,0,4,1,1,693,389,4,6,82,1,2,65,2,142,85,LEFLORE,010/8/2020,1487
0,1,0,0,0,0,1,273,36,5,24,68,0,10,137,5,534,88,LINCOLN,010/8/2020,1182
0,2,0,1,5,0,3,591,103,16,11,49,2,3,323,4,423,143,LOWNDES,010/8/2020,1679
1,8,1,0,30,3,6,1157,227,162,55,203,7,16,263,18,1105,201,MADISON,010/8/2020,3463
0,1,0,0,2,0,0,238,29,9,23,18,0,6,80,3,438,48,MARION,010/8/2020,895
0,1,0,0,1,0,0,389,105,17,18,62,3,2,268,17,183,88,MARSHALL,010/8/2020,1154
0,1,1,0,1,0,0,351,56,0,10,30,1,6,105,1,622,135,MONROE,010/8/2020,1320
0,4,17,0,0,1,0,203,28,0,4,7,0,0,20,0,180,35,MONTGOMERY,010/8/2020,499
2,290,429,1,4,1,2,229,48,13,15,39,0,0,90,4,387,111,NESHOBA,010/8/2020,1665
1,45,95,0,0,0,0,193,28,2,6,25,0,0,82,2,261,65,NEWTON,010/8/2020,805
0,0,1,0,0,0,0,306,67,1,6,33,0,3,69,0,66,24,NOXUBEE,010/8/2020,576
0,1,0,0,1,0,0,555,136,9,27,139,1,5,148,3,701,159,OKTIBBEHA,010/8/2020,1885
0,0,1,0,1,0,2,643,301,15,12,36,1,9,226,4,230,94,PANOLA,010/8/2020,1575
0,1,1,0,0,0,0,120,19,3,7,58,1,1,223,8,422,118,PEARL RIVER,010/8/2020,982
0,0,1,0,1,0,0,56,28,1,5,34,0,4,77,0,176,70,PERRY,010/8/2020,453
0,1,0,1,2,0,1,521,32,1,18,12,0,4,259,2,403,26,PIKE,010/8/2020,1283
0,0,0,0,1,1,0,141,38,98,6,52,17,9,199,30,536,235,PONTOTOC,010/8/2020,1363
0,2,2,0,0,0,0,123,14,1,6,11,1,3,161,1,517,81,PRENTISS,010/8/2020,923
0,0,0,0,0,0,3,185,79,0,6,33,0,2,60,0,29,8,QUITMAN,010/8/2020,405
0,4,1,2,16,3,6,707,114,97,48,208,3,19,414,18,1571,298,RANKIN,010/8/2020,3529
3,4,4,0,0,0,1,396,42,199,10,30,2,1,151,20,282,48,SCOTT,010/8/2020,1193
0,0,1,0,0,0,0,70,49,1,0,10,0,1,92,0,36,8,SHARKEY,010/8/2020,268
0,2,1,0,1,0,0,300,118,5,8,26,0,24,157,0,388,94,SIMPSON,010/8/2020,1124
0,0,0,0,0,0,0,125,18,2,7,12,0,2,41,0,308,47,SMITH,010/8/2020,562
0,1,0,0,0,0,0,78,19,0,9,29,0,0,57,7,164,47,STONE,010/8/2020,411
0,1,2,0,4,0,4,793,213,1,26,90,0,8,138,2,180,60,SUNFLOWER,010/8/2020,1522
0,0,0,0,0,0,2,289,183,12,8,13,0,5,67,2,99,113,TALLAHATCHIE,010/8/2020,793
0,0,1,0,1,0,4,288,117,5,12,28,1,5,211,7,287,100,TATE,010/8/2020,1067
0,0,0,0,1,1,1,86,10,39,16,32,11,3,168,7,317,67,TIPPAH,010/8/2020,759
0,1,0,0,0,0,0,14,1,2,11,13,5,2,64,11,537,71,TISHOMINGO,010/8/2020,732
0,1,0,0,1,0,0,207,68,1,3,10,1,2,174,0,33,10,TUNICA,010/8/2020,511
1,1,0,0,0,0,1,165,40,55,8,12,4,9,155,10,476,131,UNION,010/8/2020,1068
0,0,0,0,1,0,0,228,15,1,8,12,0,6,89,3,241,8,WALTHALL,010/8/2020,612
0,3,1,0,3,2,3,592,210,4,19,84,0,12,123,1,292,103,WARREN,010/8/2020,1452
0,0,1,0,1,2,4,1166,353,4,24,230,0,12,293,2,208,60,WASHINGTON,010/8/2020,2360
0,1,0,0,0,0,0,479,59,4,35,84,0,2,32,3,193,54,WAYNE,010/8/2020,946
0,0,1,0,0,0,0,71,7,1,3,8,0,0,26,1,199,38,WEBSTER,010/8/2020,355
0,2,0,0,0,0,1,153,34,0,4,11,0,1,65,0,33,9,WILKINSON,010/8/2020,313
0,0,6,0,0,0,2,230,144,2,5,10,0,1,73,1,153,149,WINSTON,010/8/2020,776
0,0,0,0,0,0,1,172,21,0,4,9,0,0,122,2,112,18,YALOBUSHA,010/8/2020,461
0,3,0,0,2,2,5,563,88,2,2,50,1,4,159,35,154,21,YAZOO,010/8/2020,1091
18,518,787,12,289,85,138,31901,7759,1788,1168,4741,163,449,14287,900,29507,8309,Total,010/8/2020,102819
0,1,0,0,5,0,0,448,86,4,19,26,0,3,43,83,199,70,ADAMS,010/9/2020,987
0,1,0,0,0,1,0,54,7,13,9,26,1,17,250,4,415,86,ALCORN,010/9/2020,884
0,0,0,0,1,0,0,95,21,0,6,11,0,3,72,3,126,30,AMITE,010/9/2020,368
0,2,2,0,0,0,0,272,67,5,8,11,0,1,63,1,203,65,ATTALA,010/9/2020,700
0,0,0,0,0,0,0,71,27,7,2,23,0,2,57,2,53,26,BENTON,010/9/2020,270
0,3,5,0,5,0,4,813,363,5,25,44,0,17,278,5,277,89,BOLIVAR,010/9/2020,1933
0,1,0,1,0,0,0,157,12,28,4,16,0,4,96,24,197,23,CALHOUN,010/9/2020,563
0,0,5,0,0,0,1,98,24,0,1,12,0,1,20,3,123,53,CARROLL,010/9/2020,341
1,0,0,0,0,0,6,312,65,8,10,31,1,2,69,12,218,29,CHICKASAW,010/9/2020,764
0,0,0,0,0,0,0,55,16,0,2,5,0,0,33,0,62,22,CHOCTAW,010/9/2020,195
0,0,0,0,1,0,2,249,97,2,5,26,1,0,92,1,25,12,CLAIBORNE,010/9/2020,513
0,0,0,0,1,0,0,231,17,2,9,26,0,1,32,1,271,56,CLARKE,010/9/2020,647
0,1,0,0,0,0,0,343,54,1,7,16,0,1,34,1,147,23,CLAY,010/9/2020,628
0,0,0,0,0,1,0,431,193,3,11,106,1,8,252,10,138,51,COAHOMA,010/9/2020,1205
0,3,1,0,1,0,3,586,131,48,21,112,1,5,112,5,199,48,COPIAH,010/9/2020,1276
0,0,0,0,0,0,2,243,59,11,3,30,1,6,82,5,349,72,COVINGTON,010/9/2020,863
0,6,0,3,23,6,11,1298,299,150,98,166,31,26,2016,128,1416,399,DESOTO,010/9/2020,6076
0,0,2,0,9,4,3,677,206,118,27,171,9,8,340,23,868,306,FORREST,010/9/2020,2771
0,0,1,0,0,0,1,85,17,0,1,6,0,2,11,1,73,11,FRANKLIN,010/9/2020,209
0,0,1,0,6,1,0,68,97,3,8,38,1,1,97,11,301,227,GEORGE,010/9/2020,860
0,0,1,0,1,0,0,54,24,0,3,38,0,1,49,0,176,77,GREENE,010/9/2020,424
0,0,18,0,0,0,2,569,53,0,16,25,0,4,68,0,319,76,GRENADA,010/9/2020,1150
0,0,1,0,1,1,0,71,10,2,12,37,0,0,90,14,352,81,HANCOCK,010/9/2020,672
5,4,2,2,41,20,5,824,173,51,51,192,4,23,650,106,1509,638,HARRISON,010/9/2020,4300
1,6,5,0,25,7,21,4027,791,83,69,585,5,17,609,29,985,153,HINDS,010/9/2020,7418
0,1,1,0,1,0,0,758,166,2,17,35,0,1,59,0,64,8,HOLMES,010/9/2020,1113
0,0,0,0,1,0,1,192,92,0,2,33,0,1,32,1,20,8,HUMPHREYS,010/9/2020,383
0,0,0,0,0,0,1,51,17,0,0,5,0,2,12,0,14,4,ISSAQUENA,010/9/2020,106
0,0,1,0,0,1,1,37,6,3,4,13,1,4,72,3,576,260,ITAWAMBA,010/9/2020,982
0,6,0,0,33,15,3,419,144,64,28,247,7,14,1493,51,854,578,JACKSON,010/9/2020,3956
0,1,1,0,1,0,1,319,37,1,9,31,0,2,63,2,138,15,JASPER,010/9/2020,621
0,0,0,0,1,0,1,174,34,0,4,9,0,0,19,0,8,2,JEFFERSON,010/9/2020,252
0,2,0,0,1,0,1,190,33,1,6,3,0,1,18,1,96,15,JEFFERSON DAVIS,010/9/2020,368
0,14,2,0,5,2,1,744,98,190,36,199,4,6,140,42,958,215,JONES,010/9/2020,2656
0,12,21,0,1,2,2,154,27,0,4,9,0,0,22,0,41,8,KEMPER,010/9/2020,303
0,0,0,0,15,3,2,283,110,30,32,90,2,16,462,23,885,371,LAFAYETTE,010/9/2020,2324
0,2,1,0,7,2,4,321,84,56,14,148,5,12,217,22,820,247,LAMAR,010/9/2020,1962
1,5,6,0,8,0,2,864,131,7,15,85,2,2,134,10,765,162,LAUDERDALE,010/9/2020,2199
1,0,0,0,1,0,0,167,18,1,5,12,0,12,71,1,158,16,LAWRENCE,010/9/2020,463
1,61,133,1,2,0,1,297,49,71,6,23,3,2,51,13,250,57,LEAKE,010/9/2020,1021
0,3,0,2,12,3,2,758,145,30,31,43,21,15,268,30,1439,337,LEE,010/9/2020,3139
0,1,9,0,4,1,2,696,400,4,6,82,1,2,64,2,145,83,LEFLORE,010/9/2020,1502
0,1,0,0,0,0,1,275,37,5,24,70,0,10,144,5,541,96,LINCOLN,010/9/2020,1209
0,2,0,1,5,0,3,593,104,16,11,49,2,3,322,4,423,143,LOWNDES,010/9/2020,1681
1,8,1,0,29,3,6,1161,229,163,56,203,7,16,265,18,1113,202,MADISON,010/9/2020,3481
0,1,0,0,2,0,0,239,29,9,23,19,0,6,80,3,443,49,MARION,010/9/2020,903
0,1,0,0,1,0,0,392,107,17,19,62,3,2,269,17,186,88,MARSHALL,010/9/2020,1164
0,1,1,0,1,0,0,353,56,0,10,30,1,6,107,1,630,135,MONROE,010/9/2020,1332
0,4,17,0,0,1,0,209,29,0,4,6,0,0,20,0,181,35,MONTGOMERY,010/9/2020,506
2,290,429,1,4,2,2,230,47,13,17,40,0,0,91,4,391,113,NESHOBA,010/9/2020,1676
1,45,95,0,0,0,0,193,28,2,6,29,0,0,82,2,261,67,NEWTON,010/9/2020,811
0,0,1,0,0,0,0,307,70,1,6,33,0,2,69,0,66,24,NOXUBEE,010/9/2020,579
0,1,0,0,1,0,0,556,137,9,27,139,1,5,149,3,704,159,OKTIBBEHA,010/9/2020,1891
0,0,1,0,1,0,2,649,303,15,12,36,1,9,225,4,242,94,PANOLA,010/9/2020,1594
0,1,1,0,0,0,0,123,19,3,7,59,1,1,225,8,424,118,PEARL RIVER,010/9/2020,990
0,0,1,0,1,0,0,56,29,1,5,34,0,4,76,0,176,72,PERRY,010/9/2020,455
0,1,0,1,2,0,1,523,34,1,18,12,0,4,264,2,404,26,PIKE,010/9/2020,1293
0,0,0,0,1,1,0,146,38,98,6,52,17,9,201,30,543,236,PONTOTOC,010/9/2020,1378
0,2,2,0,0,0,0,125,14,1,6,11,1,3,161,1,528,81,PRENTISS,010/9/2020,936
0,0,0,0,0,0,3,189,77,0,5,33,0,2,59,0,29,8,QUITMAN,010/9/2020,405
0,4,1,2,16,3,6,708,114,100,48,208,3,19,419,18,1592,302,RANKIN,010/9/2020,3563
3,4,4,0,0,0,1,399,40,199,10,30,2,1,150,20,282,48,SCOTT,010/9/2020,1193
0,0,1,0,0,0,0,70,50,1,0,11,0,1,92,0,36,8,SHARKEY,010/9/2020,270
0,2,1,0,1,0,0,305,119,5,8,26,0,24,155,0,390,94,SIMPSON,010/9/2020,1130
0,0,0,0,0,0,0,126,18,2,7,12,0,2,40,0,310,47,SMITH,010/9/2020,564
0,1,0,0,0,0,0,79,19,0,9,29,0,0,58,7,166,48,STONE,010/9/2020,416
0,1,2,0,4,0,4,794,214,1,26,90,0,8,140,2,181,60,SUNFLOWER,010/9/2020,1527
0,0,0,0,0,0,2,293,181,12,8,13,0,5,67,2,100,114,TALLAHATCHIE,010/9/2020,797
0,0,1,0,1,0,4,291,117,5,12,28,1,5,212,7,290,103,TATE,010/9/2020,1077
0,0,0,0,1,1,1,86,10,39,16,32,11,3,170,7,320,67,TIPPAH,010/9/2020,764
0,1,0,0,0,0,0,14,1,2,11,13,5,2,64,11,547,71,TISHOMINGO,010/9/2020,742
0,1,0,0,1,0,0,207,68,1,3,10,1,2,175,0,33,10,TUNICA,010/9/2020,512
1,1,0,0,0,0,1,165,40,55,8,12,4,9,154,10,480,133,UNION,010/9/2020,1073
0,0,0,0,1,0,0,229,15,1,8,13,0,6,91,3,241,8,WALTHALL,010/9/2020,616
0,3,1,0,3,2,3,594,211,4,19,84,0,12,124,1,295,103,WARREN,010/9/2020,1459
0,0,1,0,1,2,4,1172,354,4,25,230,0,12,289,2,210,60,WASHINGTON,010/9/2020,2366
0,1,0,0,0,0,0,480,61,4,35,84,0,2,32,3,194,54,WAYNE,010/9/2020,950
0,0,1,0,0,0,0,71,7,1,3,8,0,0,23,1,202,38,WEBSTER,010/9/2020,355
0,2,0,0,0,0,1,154,34,0,4,11,0,1,66,0,33,9,WILKINSON,010/9/2020,315
0,0,6,0,0,0,2,233,142,2,5,10,0,1,74,1,155,149,WINSTON,010/9/2020,780
0,0,0,0,0,0,1,173,21,0,5,9,0,0,118,3,114,19,YALOBUSHA,010/9/2020,463
0,3,0,0,2,2,5,567,90,2,3,50,1,4,157,35,156,21,YAZOO,010/9/2020,1098
18,518,787,14,292,87,139,32084,7813,1798,1181,4776,164,446,14391,908,29844,8421,Total,010/9/2020,103681
0,1,0,0,5,0,0,450,86,4,19,26,0,3,44,83,203,70,ADAMS,010/11/2020,994
0,1,0,0,0,1,0,56,7,13,10,26,1,17,252,4,421,87,ALCORN,010/11/2020,896
0,0,0,0,1,0,0,94,21,0,6,11,0,3,80,3,127,30,AMITE,010/11/2020,376
0,2,2,0,0,0,0,273,68,5,8,11,0,1,64,1,206,64,ATTALA,010/11/2020,705
0,0,0,0,0,0,0,71,27,7,3,23,0,2,57,2,57,26,BENTON,010/11/2020,275
0,3,5,0,5,0,4,821,361,5,26,44,0,17,277,5,277,90,BOLIVAR,010/11/2020,1940
0,1,0,2,0,0,0,159,12,28,4,17,0,4,95,24,203,25,CALHOUN,010/11/2020,574
0,0,5,0,0,0,1,99,24,0,1,12,0,1,21,3,123,53,CARROLL,010/11/2020,343
1,0,0,0,0,0,6,317,66,8,10,31,1,2,67,12,226,29,CHICKASAW,010/11/2020,776
0,0,0,0,0,0,0,55,16,0,2,5,0,0,33,0,63,22,CHOCTAW,010/11/2020,196
0,0,0,0,1,0,2,253,98,2,6,26,1,0,92,1,25,12,CLAIBORNE,010/11/2020,519
0,0,0,0,1,0,0,232,17,2,9,26,1,1,30,2,278,58,CLARKE,010/11/2020,657
0,1,0,0,0,0,0,347,55,1,7,16,0,1,35,1,148,23,CLAY,010/11/2020,635
0,0,0,0,0,1,0,432,194,3,11,106,1,8,251,10,141,50,COAHOMA,010/11/2020,1208
0,3,1,0,1,0,3,589,132,48,21,112,1,5,113,5,203,47,COPIAH,010/11/2020,1284
0,0,0,0,0,0,2,248,60,11,3,30,1,6,85,5,352,75,COVINGTON,010/11/2020,878
0,6,0,3,23,6,11,1326,303,150,99,166,31,28,2018,129,1445,404,DESOTO,010/11/2020,6148
1,0,2,0,9,4,3,684,211,120,27,170,8,8,344,24,885,324,FORREST,010/11/2020,2824
0,0,1,0,0,0,1,86,17,0,1,6,0,2,10,1,76,10,FRANKLIN,010/11/2020,211
0,0,1,0,6,1,0,68,97,3,8,38,1,1,99,11,304,229,GEORGE,010/11/2020,867
0,0,1,0,1,0,0,54,24,0,3,38,0,1,50,0,176,78,GREENE,010/11/2020,426
0,0,18,0,0,0,2,575,53,0,16,25,0,4,68,0,323,75,GRENADA,010/11/2020,1159
0,0,1,0,1,1,0,72,10,2,12,37,0,0,101,14,356,81,HANCOCK,010/11/2020,688
5,4,2,2,42,19,5,832,175,52,51,192,4,23,686,106,1548,648,HARRISON,010/11/2020,4396
1,6,4,0,25,7,21,4049,796,83,72,585,5,17,616,29,999,156,HINDS,010/11/2020,7471
0,1,1,0,1,0,0,760,166,2,17,35,0,1,60,0,66,7,HOLMES,010/11/2020,1117
0,0,0,0,1,0,1,192,93,0,2,33,0,1,32,1,21,8,HUMPHREYS,010/11/2020,385
0,0,0,0,0,0,1,51,17,0,0,5,0,2,12,0,14,4,ISSAQUENA,010/11/2020,106
0,0,1,0,0,1,1,39,6,3,4,13,1,4,71,4,592,262,ITAWAMBA,010/11/2020,1002
0,6,0,0,33,17,4,422,145,66,28,247,7,14,1518,52,871,581,JACKSON,010/11/2020,4011
0,1,1,0,1,0,1,327,37,1,9,32,0,2,66,2,139,16,JASPER,010/11/2020,635
