# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,2,1,0,1,0,1,401,43,41,16,114,0,2,63,3,85,13,COPIAH,07/23/2020,786
0,0,0,0,0,0,1,159,18,9,2,24,0,8,63,3,179,40,COVINGTON,07/23/2020,506
0,5,0,0,14,2,6,623,121,104,48,128,10,11,849,80,527,140,DESOTO,07/23/2020,2668
0,0,0,0,5,1,1,352,81,99,18,128,1,7,154,13,346,88,FORREST,07/23/2020,1294
0,0,1,0,0,0,0,26,11,0,0,2,0,1,3,1,22,12,FRANKLIN,07/23/2020,79
0,0,0,0,2,0,0,5,3,1,3,17,0,1,26,5,63,76,GEORGE,07/23/2020,202
0,0,0,0,0,0,0,31,5,0,2,19,0,1,11,0,67,37,GREENE,07/23/2020,173
0,0,19,0,0,0,2,399,34,0,9,36,0,2,34,0,161,45,GRENADA,07/23/2020,741
0,0,0,0,1,0,0,28,6,1,7,20,0,1,8,8,127,12,HANCOCK,07/23/2020,219
1,3,1,0,18,3,3,424,55,29,25,95,1,3,189,58,579,141,HARRISON,07/23/2020,1628
0,4,1,0,10,4,6,2249,404,62,43,399,2,12,429,16,368,61,HINDS,07/23/2020,4070
0,1,2,0,0,0,0,545,56,2,13,19,0,0,14,0,42,3,HOLMES,07/23/2020,697
0,0,0,0,1,0,1,130,43,0,1,24,0,0,13,0,12,4,HUMPHREYS,07/23/2020,229
0,0,0,0,0,0,0,1,3,0,0,4,0,0,8,0,0,0,ISSAQUENA,07/23/2020,16
0,0,0,0,0,0,0,15,0,3,1,5,0,0,24,0,154,25,ITAWAMBA,07/23/2020,227
0,4,0,0,20,5,1,239,30,26,9,107,3,1,413,27,391,108,JACKSON,07/23/2020,1384
0,0,0,0,1,0,0,183,11,0,8,20,0,1,21,0,63,3,JASPER,07/23/2020,311
0,0,0,0,0,0,1,112,22,0,2,3,0,0,9,0,2,1,JEFFERSON,07/23/2020,152
0,2,0,0,0,0,0,92,4,1,2,5,0,4,7,0,40,3,JEFFERSON DAVIS,07/23/2020,160
0,10,2,0,4,1,0,441,41,166,21,131,3,2,50,32,482,69,JONES,07/23/2020,1455
0,11,18,0,0,1,2,112,8,0,4,6,0,0,6,0,33,4,KEMPER,07/23/2020,205
0,0,0,0,1,0,1,120,34,11,17,45,1,4,163,7,186,63,LAFAYETTE,07/23/2020,653
0,0,1,0,0,0,0,146,34,35,9,128,2,4,121,9,314,63,LAMAR,07/23/2020,866
0,4,5,0,7,0,0,581,66,3,7,30,0,3,30,5,348,66,LAUDERDALE,07/23/2020,1155
0,0,0,0,1,0,0,110,10,0,4,12,0,4,20,1,65,8,LAWRENCE,07/23/2020,235
1,58,131,0,0,0,1,237,5,68,6,25,3,1,24,11,128,11,LEAKE,07/23/2020,710
0,1,0,1,3,1,2,263,60,18,12,18,5,8,96,6,339,63,LEE,07/23/2020,896
0,1,6,0,1,1,1,411,43,2,4,64,0,2,25,2,72,56,LEFLORE,07/23/2020,691
0,0,0,0,0,0,0,178,12,4,13,37,0,3,32,2,324,35,LINCOLN,07/23/2020,640
0,0,0,0,2,0,0,355,51,2,2,13,0,1,148,2,148,21,LOWNDES,07/23/2020,745
1,3,0,0,9,2,2,787,135,115,30,161,1,5,176,12,386,68,MADISON,07/23/2020,1893
0,1,0,0,1,0,0,120,16,7,6,39,0,8,32,1,197,34,MARION,07/23/2020,462
0,1,0,0,1,0,0,182,20,11,3,16,1,1,112,9,51,15,MARSHALL,07/23/2020,423
0,1,0,0,1,0,0,191,36,0,7,13,0,3,56,0,189,50,MONROE,07/23/2020,547
0,2,17,0,0,0,0,79,32,0,1,5,0,0,7,1,55,44,MONTGOMERY,07/23/2020,243
2,256,407,0,2,1,1,154,24,1,6,32,0,0,36,3,168,37,NESHOBA,07/23/2020,1130
1,34,93,0,0,0,0,137,19,1,1,13,0,0,36,1,85,33,NEWTON,07/23/2020,454
0,0,0,0,0,0,0,213,14,0,4,25,0,2,41,0,36,8,NOXUBEE,07/23/2020,343
0,1,0,0,0,0,0,336,59,4,13,40,0,2,76,0,164,38,OKTIBBEHA,07/23/2020,733
0,0,0,0,0,0,0,236,179,1,2,17,0,4,110,1,58,32,PANOLA,07/23/2020,640
0,1,1,0,0,0,0,73,6,1,2,39,0,1,30,4,202,32,PEARL RIVER,07/23/2020,392
0,0,1,0,0,0,0,19,6,0,1,21,0,2,27,0,59,15,PERRY,07/23/2020,151
0,1,0,0,2,0,1,315,19,1,9,16,0,0,55,0,228,17,PIKE,07/23/2020,664
0,0,0,0,0,1,0,60,24,56,2,37,9,4,119,22,140,86,PONTOTOC,07/23/2020,560
0,0,2,0,0,0,0,36,4,0,3,8,0,0,38,0,106,27,PRENTISS,07/23/2020,224
0,0,0,0,0,0,0,70,32,0,2,23,0,0,10,0,4,0,QUITMAN,07/23/2020,141
0,3,2,2,6,0,2,362,50,60,24,148,0,11,237,9,620,108,RANKIN,07/23/2020,1644
3,4,5,0,0,0,1,334,18,187,6,25,2,1,106,19,187,19,SCOTT,07/23/2020,917
0,0,1,0,0,0,0,13,10,0,0,8,0,0,50,0,5,4,SHARKEY,07/23/2020,91
0,2,0,0,0,0,0,142,47,5,3,25,0,19,90,0,189,67,SIMPSON,07/23/2020,589
0,0,0,0,0,0,0,79,3,2,5,17,0,1,20,0,195,9,SMITH,07/23/2020,331
0,0,0,0,0,0,0,29,2,0,3,11,0,0,7,1,41,19,STONE,07/23/2020,113
0,0,3,0,2,0,0,389,98,1,23,66,0,1,66,0,48,24,SUNFLOWER,07/23/2020,721
0,0,0,0,0,0,0,129,115,3,4,3,0,0,29,0,23,16,TALLAHATCHIE,07/23/2020,322
0,0,1,0,0,0,3,143,62,2,5,25,1,3,105,3,127,51,TATE,07/23/2020,531
0,0,0,0,0,0,0,37,9,11,2,14,1,0,48,6,69,19,TIPPAH,07/23/2020,216
0,0,0,0,0,0,0,4,1,0,7,9,0,0,25,3,119,22,TISHOMINGO,07/23/2020,190
0,1,0,0,0,0,0,64,28,0,1,6,0,0,58,0,14,1,TUNICA,07/23/2020,173
1,1,1,0,0,0,0,61,14,17,2,6,1,7,94,6,124,39,UNION,07/23/2020,374
0,0,0,0,1,0,0,126,8,1,8,16,0,2,41,0,168,7,WALTHALL,07/23/2020,378
0,3,1,0,2,1,1,278,150,0,9,58,0,3,62,0,152,56,WARREN,07/23/2020,776
0,0,3,0,0,1,0,410,296,1,13,186,0,2,114,0,70,42,WASHINGTON,07/23/2020,1138
0,0,0,0,0,0,0,353,42,2,29,88,0,1,23,3,83,32,WAYNE,07/23/2020,656
0,0,0,0,0,0,0,47,6,0,2,3,0,0,10,0,74,8,WEBSTER,07/23/2020,150
0,2,0,0,0,0,1,83,17,0,1,4,0,1,15,0,8,5,WILKINSON,07/23/2020,137
0,1,6,0,0,0,2,172,90,1,2,7,0,1,40,0,78,61,WINSTON,07/23/2020,461
0,0,0,0,0,0,0,112,17,0,0,6,0,0,53,2,56,14,YALOBUSHA,07/23/2020,260
0,3,0,0,1,1,4,325,40,2,1,46,1,2,131,30,71,6,YAZOO,07/23/2020,664
11,432,745,4,127,26,55,17482,3569,1228,608,3199,49,192,6028,468,11157,2673,Total,07/23/2020,48053
0,0,0,0,4,0,0,249,48,4,13,30,0,1,11,21,72,27,ADAMS,07/24/2020,480
0,1,0,0,0,0,0,18,0,1,4,9,0,5,109,1,83,10,ALCORN,07/24/2020,241
0,0,0,0,0,0,0,48,9,0,0,10,0,2,16,1,58,21,AMITE,07/24/2020,165
0,2,2,0,0,0,0,205,24,5,5,9,0,1,34,0,132,17,ATTALA,07/24/2020,436
0,0,0,0,0,0,0,28,4,7,0,7,0,0,27,0,11,4,BENTON,07/24/2020,88
0,1,5,0,1,0,0,325,121,2,13,36,0,3,98,2,75,30,BOLIVAR,07/24/2020,712
0,0,0,1,0,0,0,72,6,17,4,17,0,2,107,6,82,12,CALHOUN,07/24/2020,326
0,0,5,0,0,0,1,73,9,0,1,8,0,0,10,0,83,40,CARROLL,07/24/2020,230
1,0,0,0,0,0,6,174,30,7,6,18,0,1,50,5,61,12,CHICKASAW,07/24/2020,371
0,0,0,0,0,0,0,38,9,0,0,4,0,0,13,0,30,10,CHOCTAW,07/24/2020,104
0,1,0,0,1,0,0,144,85,0,1,35,0,0,78,0,16,7,CLAIBORNE,07/24/2020,368
0,0,0,0,1,0,0,119,1,2,6,13,0,1,4,0,105,15,CLARKE,07/24/2020,267
0,0,1,0,0,0,0,205,38,1,4,10,0,0,24,1,31,10,CLAY,07/24/2020,325
0,0,0,0,0,0,0,156,149,3,4,49,1,0,52,6,22,50,COAHOMA,07/24/2020,492
0,3,1,0,1,0,1,403,45,41,16,114,0,2,67,3,87,15,COPIAH,07/24/2020,799
0,0,0,0,0,0,1,161,18,9,2,25,0,8,64,3,181,39,COVINGTON,07/24/2020,511
0,6,0,1,15,2,6,633,121,106,49,134,13,11,894,80,535,140,DESOTO,07/24/2020,2746
0,0,0,0,5,2,1,357,99,99,18,136,1,9,158,13,357,98,FORREST,07/24/2020,1353
0,0,1,0,0,0,0,28,10,0,0,2,0,1,1,1,25,11,FRANKLIN,07/24/2020,80
0,0,0,0,2,0,0,5,4,1,3,20,0,1,26,5,67,86,GEORGE,07/24/2020,220
0,0,0,0,0,0,0,33,6,0,2,21,0,1,11,0,69,38,GREENE,07/24/2020,181
0,0,20,0,0,0,2,407,32,0,10,33,0,2,33,0,168,43,GRENADA,07/24/2020,750
0,0,0,0,1,0,0,28,6,1,7,26,0,1,9,8,132,16,HANCOCK,07/24/2020,235
1,3,1,0,18,3,3,430,59,29,25,108,1,3,200,58,596,156,HARRISON,07/24/2020,1694
0,4,1,0,15,5,6,2312,424,63,43,473,2,14,434,16,384,65,HINDS,07/24/2020,4261
0,1,1,0,0,0,0,555,57,2,13,24,0,0,15,0,43,3,HOLMES,07/24/2020,714
0,0,0,0,1,0,1,133,43,0,1,27,0,0,13,0,13,3,HUMPHREYS,07/24/2020,235
0,0,0,0,0,0,0,1,4,0,0,4,0,0,8,0,0,0,ISSAQUENA,07/24/2020,17
0,0,0,0,0,0,0,15,0,3,1,5,0,0,25,0,159,28,ITAWAMBA,07/24/2020,236
0,4,0,0,20,5,0,245,32,26,9,125,3,1,443,27,399,142,JACKSON,07/24/2020,1481
0,0,0,0,1,0,0,185,11,0,8,23,0,2,21,0,63,4,JASPER,07/24/2020,318
0,0,0,0,0,0,1,114,20,0,2,6,0,0,8,0,2,1,JEFFERSON,07/24/2020,154
0,2,0,0,0,0,0,95,4,1,2,5,0,3,6,0,42,3,JEFFERSON DAVIS,07/24/2020,163
0,10,2,0,4,1,0,451,38,167,21,148,3,3,43,32,495,77,JONES,07/24/2020,1495
0,11,18,0,0,1,2,112,8,0,4,7,0,0,6,0,33,4,KEMPER,07/24/2020,206
0,0,0,0,1,0,1,120,35,11,17,48,1,4,171,7,188,65,LAFAYETTE,07/24/2020,669
0,0,1,0,0,0,0,153,38,35,8,133,2,4,121,9,328,68,LAMAR,07/24/2020,900
0,4,5,0,7,0,0,583,66,3,8,29,0,3,30,5,353,63,LAUDERDALE,07/24/2020,1159
0,0,0,0,1,0,0,116,8,0,4,13,0,5,22,1,67,9,LAWRENCE,07/24/2020,246
1,58,131,0,0,0,1,244,6,68,6,24,3,1,24,11,129,11,LEAKE,07/24/2020,718
0,1,0,1,3,1,2,276,65,18,12,18,6,8,93,6,355,76,LEE,07/24/2020,941
0,1,10,0,1,1,1,413,46,2,4,70,0,2,24,2,76,55,LEFLORE,07/24/2020,708
0,0,0,0,0,0,0,179,11,4,13,44,0,3,34,2,325,34,LINCOLN,07/24/2020,649
0,0,0,0,2,0,0,361,54,2,2,18,0,1,153,2,152,21,LOWNDES,07/24/2020,768
1,3,0,0,9,2,2,804,136,118,30,204,1,5,181,12,393,77,MADISON,07/24/2020,1978
0,1,0,0,1,0,0,122,20,7,8,31,0,10,31,2,210,33,MARION,07/24/2020,476
0,1,0,0,1,0,0,183,20,11,3,15,1,1,114,9,53,17,MARSHALL,07/24/2020,429
0,1,0,0,1,0,0,192,39,0,7,13,0,3,58,0,196,51,MONROE,07/24/2020,561
0,2,17,0,0,0,0,79,32,0,1,5,0,0,7,1,56,44,MONTGOMERY,07/24/2020,244
2,256,407,0,2,1,1,156,27,1,6,34,0,0,36,3,168,38,NESHOBA,07/24/2020,1138
1,34,93,0,0,0,0,139,18,1,1,14,0,0,36,1,86,34,NEWTON,07/24/2020,458
0,0,0,0,0,0,0,218,15,0,3,22,0,1,44,0,36,9,NOXUBEE,07/24/2020,348
0,1,0,0,0,0,0,337,70,4,13,45,0,2,74,0,164,49,OKTIBBEHA,07/24/2020,759
0,0,0,0,0,0,0,236,192,1,2,17,0,4,112,1,58,39,PANOLA,07/24/2020,662
0,1,1,0,0,0,0,74,6,1,2,41,0,1,34,4,203,35,PEARL RIVER,07/24/2020,403
0,0,1,0,0,0,0,19,6,0,1,21,0,2,33,0,63,14,PERRY,07/24/2020,160
0,1,0,0,2,0,1,323,18,1,9,20,0,0,60,0,232,18,PIKE,07/24/2020,685
0,0,0,0,0,1,0,62,25,57,2,37,9,4,118,22,147,92,PONTOTOC,07/24/2020,576
0,0,2,0,0,0,0,37,4,0,3,9,0,0,38,0,110,28,PRENTISS,07/24/2020,231
0,0,0,0,0,0,0,70,38,0,2,24,0,0,10,0,4,1,QUITMAN,07/24/2020,149
0,3,2,3,6,0,2,366,52,63,25,171,0,9,240,9,649,109,RANKIN,07/24/2020,1709
3,4,5,0,0,0,1,335,18,187,6,25,2,1,104,19,189,20,SCOTT,07/24/2020,919
0,0,1,0,0,0,0,13,10,0,0,8,0,0,51,0,6,3,SHARKEY,07/24/2020,92
0,2,0,0,0,0,0,149,50,5,3,24,0,18,90,0,192,67,SIMPSON,07/24/2020,600
0,0,0,0,0,0,0,81,3,2,5,21,0,1,21,0,196,11,SMITH,07/24/2020,341
0,0,0,0,0,0,0,29,2,0,3,14,0,0,8,1,42,19,STONE,07/24/2020,118
0,0,4,0,2,0,0,397,92,1,28,84,0,1,65,0,49,28,SUNFLOWER,07/24/2020,751
0,0,0,0,0,0,0,129,125,4,4,7,0,0,28,0,25,16,TALLAHATCHIE,07/24/2020,338
0,0,1,0,0,0,3,143,68,4,5,25,0,3,106,3,130,51,TATE,07/24/2020,542
0,0,0,0,0,0,0,37,9,11,2,17,1,1,52,6,69,18,TIPPAH,07/24/2020,223
0,0,0,0,0,0,0,4,1,0,7,9,1,0,26,4,132,22,TISHOMINGO,07/24/2020,206
0,1,0,0,0,0,0,64,30,0,1,6,0,0,58,0,14,1,TUNICA,07/24/2020,175
1,1,1,0,0,0,0,61,14,17,2,6,1,7,108,6,128,38,UNION,07/24/2020,391
0,0,0,0,1,0,0,127,8,1,8,17,0,2,42,0,169,7,WALTHALL,07/24/2020,382
0,3,1,0,2,1,1,301,155,0,9,71,0,3,61,0,163,54,WARREN,07/24/2020,825
0,0,3,0,0,2,0,420,314,2,15,217,0,2,118,0,72,43,WASHINGTON,07/24/2020,1208
0,0,0,0,0,0,0,355,41,2,29,91,0,1,23,3,83,32,WAYNE,07/24/2020,660
0,0,1,0,0,0,0,50,6,0,2,4,0,0,9,0,76,10,WEBSTER,07/24/2020,158
0,2,0,0,0,0,1,85,19,0,2,2,0,0,15,0,10,6,WILKINSON,07/24/2020,142
0,1,6,0,0,0,2,174,91,1,2,7,0,1,42,0,78,66,WINSTON,07/24/2020,471
0,0,0,0,0,0,0,112,18,0,0,6,0,0,59,2,57,16,YALOBUSHA,07/24/2020,270
0,3,0,0,1,1,4,327,39,2,1,53,1,2,132,30,71,6,YAZOO,07/24/2020,673
11,434,751,6,133,29,54,17812,3734,1244,623,3555,53,194,6234,472,11463,2861,Total,07/24/2020,49663
0,0,0,0,4,0,0,252,47,4,13,29,0,1,12,21,74,33,ADAMS,07/25/2020,490
0,1,0,0,0,0,0,18,1,1,4,10,0,5,124,1,91,11,ALCORN,07/25/2020,267
0,0,0,0,0,0,0,49,11,0,1,11,0,2,15,1,60,22,AMITE,07/25/2020,172
0,2,3,0,0,0,0,207,35,5,5,9,0,1,38,0,133,18,ATTALA,07/25/2020,456
0,0,0,0,0,0,0,28,4,7,0,7,0,0,26,0,11,5,BENTON,07/25/2020,88
0,1,5,0,1,0,0,327,140,2,12,36,0,3,99,2,75,38,BOLIVAR,07/25/2020,741
0,0,0,1,0,0,0,86,7,17,4,17,0,2,96,7,84,14,CALHOUN,07/25/2020,335
0,0,4,0,0,0,1,75,9,0,1,8,0,0,10,0,83,40,CARROLL,07/25/2020,231
1,0,0,0,0,0,6,175,33,7,6,22,0,1,52,5,65,12,CHICKASAW,07/25/2020,385
0,0,0,0,0,0,0,38,9,0,0,4,0,0,14,0,30,10,CHOCTAW,07/25/2020,105
0,1,0,0,1,0,0,149,86,0,1,35,0,0,76,0,16,8,CLAIBORNE,07/25/2020,373
0,0,0,0,1,0,0,119,1,2,6,15,0,1,4,0,110,16,CLARKE,07/25/2020,275
0,0,1,0,0,0,0,207,40,1,4,12,0,0,25,1,33,11,CLAY,07/25/2020,335
0,0,0,0,0,0,0,158,152,3,4,52,1,0,60,6,22,50,COAHOMA,07/25/2020,508
0,3,1,0,1,0,1,406,47,41,16,117,0,4,67,3,88,15,COPIAH,07/25/2020,810
0,0,0,0,0,0,1,161,21,9,2,26,0,8,66,3,182,44,COVINGTON,07/25/2020,523
0,6,0,1,15,2,7,642,129,107,49,139,13,10,896,80,548,140,DESOTO,07/25/2020,2784
0,0,0,0,5,2,1,370,98,99,18,136,1,7,159,13,365,99,FORREST,07/25/2020,1373
0,0,1,0,0,0,0,29,10,0,0,2,0,1,2,1,27,10,FRANKLIN,07/25/2020,83
0,0,0,0,2,0,0,5,6,1,3,20,0,1,33,5,68,89,GEORGE,07/25/2020,233
0,0,0,0,0,0,0,33,6,0,2,23,0,1,12,0,70,40,GREENE,07/25/2020,187
0,0,20,0,0,0,2,411,32,0,10,33,0,2,35,0,170,45,GRENADA,07/25/2020,760
0,0,0,0,1,0,0,30,7,1,7,28,0,1,11,8,137,16,HANCOCK,07/25/2020,247
1,3,1,0,18,3,3,443,64,30,26,109,1,4,219,58,629,162,HARRISON,07/25/2020,1774
0,4,1,0,15,4,6,2377,447,64,45,502,2,14,441,16,407,68,HINDS,07/25/2020,4413
0,1,1,0,0,0,0,564,65,2,14,28,0,0,15,0,43,4,HOLMES,07/25/2020,737
0,0,0,0,1,0,1,134,47,0,2,27,0,0,13,0,13,3,HUMPHREYS,07/25/2020,241
0,0,0,0,0,0,0,1,4,0,0,4,0,0,9,0,0,0,ISSAQUENA,07/25/2020,18
0,0,0,0,0,0,0,15,0,3,1,5,0,0,24,0,168,27,ITAWAMBA,07/25/2020,243
0,4,0,0,20,5,0,248,33,26,10,128,3,2,484,27,417,145,JACKSON,07/25/2020,1552
0,0,0,0,1,0,0,187,12,0,8,28,0,2,20,0,65,6,JASPER,07/25/2020,329
0,0,0,0,0,0,1,119,18,0,2,7,0,0,8,0,3,0,JEFFERSON,07/25/2020,158
0,2,0,0,0,0,0,96,6,1,2,4,0,3,7,0,43,6,JEFFERSON DAVIS,07/25/2020,170
0,10,2,0,4,1,0,456,40,167,21,157,3,2,44,32,508,75,JONES,07/25/2020,1522
0,11,18,0,0,1,2,113,9,0,4,6,0,0,6,0,33,4,KEMPER,07/25/2020,207
0,0,0,0,1,0,1,127,38,11,17,48,2,2,184,7,192,70,LAFAYETTE,07/25/2020,700
0,0,1,0,0,0,0,153,41,35,9,133,2,6,125,9,337,72,LAMAR,07/25/2020,923
0,4,5,0,7,0,0,590,75,3,8,38,0,3,35,5,358,68,LAUDERDALE,07/25/2020,1199
0,0,0,0,1,0,0,115,17,0,4,11,0,5,25,1,72,18,LAWRENCE,07/25/2020,269
1,59,130,0,0,0,1,244,7,68,6,24,3,0,25,11,130,14,LEAKE,07/25/2020,723
0,1,0,1,3,1,2,282,64,18,12,18,6,8,93,6,373,80,LEE,07/25/2020,968
0,1,10,0,1,1,1,414,50,2,4,71,0,2,25,2,77,58,LEFLORE,07/25/2020,719
0,0,0,0,0,0,0,180,13,4,13,43,0,3,35,2,330,38,LINCOLN,07/25/2020,661
0,0,0,0,2,0,0,364,54,2,2,26,0,1,154,3,160,26,LOWNDES,07/25/2020,794
1,3,0,0,9,2,2,809,146,118,32,208,1,6,183,12,411,83,MADISON,07/25/2020,2026
0,1,0,0,1,0,0,123,22,7,8,31,0,10,33,2,214,35,MARION,07/25/2020,487
0,1,0,0,1,0,0,188,23,11,4,15,1,1,114,9,57,18,MARSHALL,07/25/2020,443
0,1,0,0,1,0,0,193,41,0,7,13,0,3,60,0,200,53,MONROE,07/25/2020,572
0,2,19,0,0,0,0,79,33,0,1,6,0,0,7,1,56,45,MONTGOMERY,07/25/2020,249
2,256,407,0,2,1,1,157,31,1,6,32,0,0,37,3,169,38,NESHOBA,07/25/2020,1143
1,34,93,0,0,0,0,140,18,1,1,14,0,0,35,1,90,39,NEWTON,07/25/2020,467
0,0,0,0,0,0,0,219,18,0,3,29,0,1,46,0,36,9,NOXUBEE,07/25/2020,361
0,1,0,0,0,0,0,343,83,4,14,55,0,2,74,0,163,61,OKTIBBEHA,07/25/2020,800
0,0,0,0,0,0,0,261,203,2,2,17,0,4,113,1,68,40,PANOLA,07/25/2020,711
0,1,1,0,0,0,0,74,6,1,2,46,0,1,35,4,209,39,PEARL RIVER,07/25/2020,419
0,0,1,0,0,0,0,20,6,0,1,21,0,2,34,0,66,13,PERRY,07/25/2020,164
0,1,0,0,2,0,2,329,18,1,9,18,0,0,67,0,237,19,PIKE,07/25/2020,703
0,0,0,0,0,1,0,62,25,57,2,39,9,4,125,22,157,92,PONTOTOC,07/25/2020,595
0,0,2,0,0,0,0,38,4,0,3,9,0,0,41,0,118,30,PRENTISS,07/25/2020,245
0,0,0,0,0,0,0,73,41,0,3,24,0,0,12,0,4,2,QUITMAN,07/25/2020,159
0,3,2,3,7,1,2,376,55,64,24,185,0,9,245,10,658,119,RANKIN,07/25/2020,1763
3,4,5,0,0,0,1,335,18,187,6,25,2,1,105,19,194,21,SCOTT,07/25/2020,926
0,0,1,0,0,0,0,14,10,0,0,9,0,1,57,0,7,3,SHARKEY,07/25/2020,102
0,2,0,0,0,0,0,150,52,5,5,24,0,17,95,0,197,66,SIMPSON,07/25/2020,613
0,0,0,0,0,0,0,86,3,2,5,18,0,1,21,0,198,13,SMITH,07/25/2020,347
0,0,0,0,0,0,0,29,3,0,3,14,0,0,9,1,43,19,STONE,07/25/2020,121
0,0,4,0,2,0,0,400,108,1,23,84,0,1,65,0,50,33,SUNFLOWER,07/25/2020,771
0,0,0,0,0,0,0,133,123,4,4,8,0,0,30,0,25,17,TALLAHATCHIE,07/25/2020,344
0,0,1,0,0,0,3,146,69,4,5,25,0,3,108,3,131,52,TATE,07/25/2020,550
0,0,0,0,0,0,0,37,9,11,2,17,1,1,59,6,70,19,TIPPAH,07/25/2020,232
0,1,0,0,0,0,0,4,0,0,7,9,1,0,28,4,144,21,TISHOMINGO,07/25/2020,219
0,1,0,0,0,0,0,66,30,0,1,6,0,0,60,0,14,2,TUNICA,07/25/2020,180
1,1,1,0,0,0,0,64,14,17,2,5,1,7,112,6,131,40,UNION,07/25/2020,402
0,0,0,0,1,0,0,127,10,1,8,17,0,2,43,0,169,8,WALTHALL,07/25/2020,386
0,3,1,0,2,1,1,310,156,0,9,73,0,3,63,0,166,54,WARREN,07/25/2020,842
0,0,3,0,0,4,0,423,354,2,14,213,0,2,123,0,72,51,WASHINGTON,07/25/2020,1261
0,0,0,0,0,0,0,359,41,2,30,92,0,1,23,3,87,31,WAYNE,07/25/2020,669
0,0,1,0,0,0,0,51,6,0,2,3,0,0,9,0,79,10,WEBSTER,07/25/2020,161
0,2,0,0,0,0,1,86,20,0,2,2,0,0,15,0,11,6,WILKINSON,07/25/2020,145
0,1,6,0,0,0,2,177,88,1,2,7,0,1,43,0,78,69,WINSTON,07/25/2020,475
0,0,0,0,0,0,0,114,19,0,0,6,0,0,61,2,58,15,YALOBUSHA,07/25/2020,275
0,3,0,0,1,1,4,328,46,2,1,52,1,2,134,30,73,10,YAZOO,07/25/2020,688
11,436,752,6,134,31,56,18120,3987,1249,631,3679,54,194,6447,475,11810,3025,Total,07/25/2020,51097
0,0,0,0,4,0,0,253,58,4,15,34,0,1,11,21,76,34,ADAMS,07/26/2020,511
0,1,0,0,0,0,0,21,1,1,4,11,0,5,117,1,99,13,ALCORN,07/26/2020,274
0,0,0,0,0,0,0,50,12,0,1,12,0,2,15,1,62,24,AMITE,07/26/2020,179
0,2,3,0,0,0,0,209,34,5,5,10,0,1,37,0,134,17,ATTALA,07/26/2020,457
0,0,0,0,0,0,0,28,4,7,0,7,0,0,26,0,11,5,BENTON,07/26/2020,88
0,1,5,0,1,0,0,340,127,2,26,38,0,3,100,2,78,35,BOLIVAR,07/26/2020,758
0,0,0,1,0,0,0,86,7,17,4,18,0,2,95,7,88,14,CALHOUN,07/26/2020,339
0,0,4,0,0,0,1,75,9,0,1,8,0,0,10,0,83,40,CARROLL,07/26/2020,231
1,0,0,0,0,0,6,180,30,6,6,22,0,1,50,6,69,13,CHICKASAW,07/26/2020,390
0,0,0,0,0,0,0,38,9,0,0,4,0,0,14,0,31,9,CHOCTAW,07/26/2020,105
0,0,0,0,1,0,0,153,89,0,1,34,0,0,76,0,16,9,CLAIBORNE,07/26/2020,379
0,0,0,0,1,0,0,120,1,2,6,15,0,1,4,0,112,15,CLARKE,07/26/2020,277
0,0,1,0,0,0,0,211,41,1,4,11,0,0,25,1,35,10,CLAY,07/26/2020,340
0,0,1,0,0,0,0,162,157,3,5,67,1,0,61,6,22,50,COAHOMA,07/26/2020,535
0,3,1,0,1,0,1,407,51,41,16,130,0,4,65,3,91,15,COPIAH,07/26/2020,829
0,0,0,0,0,0,1,163,22,9,2,28,0,8,67,3,182,46,COVINGTON,07/26/2020,531
0,6,0,1,15,2,7,658,137,108,50,142,13,10,881,80,561,147,DESOTO,07/26/2020,2818
0,0,0,0,5,2,1,380,94,99,18,141,1,7,164,13,379,101,FORREST,07/26/2020,1405
0,0,1,0,0,0,0,29,10,0,0,4,0,1,2,1,29,8,FRANKLIN,07/26/2020,85
0,0,0,0,2,0,0,5,6,1,3,21,0,1,32,5,71,96,GEORGE,07/26/2020,243
0,0,0,0,0,0,0,33,6,0,2,26,0,1,12,0,71,41,GREENE,07/26/2020,192
0,0,20,0,0,0,2,414,33,0,10,33,0,2,34,0,172,46,GRENADA,07/26/2020,766
0,0,0,0,1,0,0,34,7,1,7,31,0,1,11,8,148,20,HANCOCK,07/26/2020,269
1,3,1,0,19,3,3,456,64,30,27,119,1,4,210,58,648,163,HARRISON,07/26/2020,1810
